searched_zipcode,searched_category,searched_lat,searched_lng,Restaurant_Name,restaurant_id,loc_number,City,Address,Postcode,Latitude,Longitude,cuisines,offers,delivery_fee_raw,delivery_fee,delivery_time_raw,delivery_time,service_fee_raw,service_fee,distance,review_count,review_rating,RunDate,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Imperial Chef,8307,87109,Romford,FirstLine128 North Street,RM1 1DL,51.581187,,ChineseOrientalCollect stampsLow Delivery Fee,,,0,30-45,37.5,,14,0.8,854,4.8,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Smokin Griddle,8308,75363,Romford,FirstLine143 Heath Park Road,RM2 5XJ,51.578184,,BurgersAmericanLow Delivery Fee,,,0,50-65,57.5,,15,1.7,1365,4.78,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Bhais Waffles,8309,122727,Romford,FirstLine48 Stockland Road,RM7 9AR,51.572545,,DessertsWafflesCollect stamps,,,0,25-40,32.5,,15,1.4,887,5.32,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,PaYa,2798,103891,Romford,FirstLine86 Brentwood Road Hornchurch,RM1 2EL,51.572051,,ChineseThai,10% off when you spend £20 before 23:00,,2,35-50,42.5,,0,1.6,606,5,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Gallows Kebabs & Burger,8310,27373,Essex,FirstLine14 Straight Road,RM3 8AA,51.594695,,KebabTurkishLow Delivery Fee,,,0,35-50,42.5,,15,1.7,1328,4.98,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,King BBQ Pizza,8311,106001,Hornchurch,FirstLine187 Ardleigh Green Road,RM11 2SD,51.584322,,KebabPizza,,,1.5,30-45,37.5,,15,2,230,5.26,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Bunno,8312,92568,Romford,FirstLine14 South Street,RM1 1RA,51.577904,,ItalianPizzaLow Delivery Fee,,,0,30-45,37.5,,0,1,357,5.16,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Rush Green Balti,8313,8876,Romford,FirstLine166 Rush Green Road,RM7 0JU,51.56564,,IndianCurryLow Delivery Fee,10% off when you spend £20,,0,35-50,42.5,,12,1.8,532,5.23,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Tandoori Hut,8314,28884,Essex,FirstLine127 Rose Lane,RM6 5NR,51.584757,,ChickenIndianHalal,,,2.5,30-45,37.5,,12,1.7,1130,5.31,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,New Lee Ho Fook,8315,38244,Essex,FirstLine64 Brentwood Road,RM1 2EP,51.571828,,ChineseThai,,,1.5,35-50,42.5,,0,1.6,1302,4.77,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Grill'ish,8316,78896,Romford,FirstLine175 South Street,RM1 1PS,51.573791,,ChickenPeri PeriHalalLow Delivery Fee,10% off when you spend £15,,0,30-45,37.5,,0,1.3,854,4.91,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Cloves Indian Takeaway Limited,8317,27558,Essex,"FirstLine174 Mawney Road, Romford",RM7 8BU,51.582933,,IndianCurryHalalLow Delivery Fee,,,0,35-50,42.5,,14,0.8,807,5.5,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Delhi Live,8318,62518,Romford,FirstLine40 Victoria Road,RM1 2JH,51.574503,,IndianCurry,10% off when you spend £50,,0,50-65,57.5,,0,1.3,719,4.6,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Kervan Saray Restaurant - Harold Hill,8319,117193,Romford,FirstLine66 Masefield Crescent,RM3 7PB,51.594795,,TurkishGrill,,,1,50-65,57.5,,20,1.7,196,5.33,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,The Royal,8320,11868,Essex,"FirstLine7 Bryant Avenue, Harold Wood",RM3 0AP,51.591645,,IndianCurry,,,2.5,40-55,47.5,,14,1.9,1028,5.48,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Spice Hut Romford,8321,155547,Romford,FirstLine1 Exchange Street,RM1 1RS,51.576332,,BurgersChickenLow Delivery Fee,,,0.99,20-35,27.5,,0,1.1,58,4.64,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Express Kebab House,8322,82311,Romford,FirstLine171 South Street,RM1 1PS,51.573791,,MediterraneanTurkishHalalCollect stamps,20% off your order today,,0,35-50,42.5,,15,1.3,582,4.45,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Happy House,8323,104680,Romford,FirstLine226 High Road,RM6 6LS,51.571947,,ChinesePan-Asian,,,2,55-70,62.5,,15,2,290,5.2,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Indian Ocean,4409,38029,Romford,FirstLine146 Rush Green Road,RM7 0QA,51.565918,,IndianCurryLow Delivery Fee,,,0,40-55,47.5,,0,1.8,1677,5,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Fortune House,8324,140520,Romford,FirstLine99 North Street,RM1 1EU,51.580899,,ChineseOrientalLow Delivery Fee,,,1,25-40,32.5,,10,0.8,118,4.88,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Kebab Way,8325,168526,Romford,FirstLine62 Collier Row Road,RM5 3PA,51.598853,,KebabFish & ChipsHalal,,,2,35-50,42.5,,0,0.7,4,3.5,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Pizzeria Di Napoli - Stone baked Pizza,8326,95997,Romford,FirstLine32 Victoria Road,RM1 2JH,51.574433,,PizzaItalianLow Delivery Fee,,,0,45-60,52.5,,0,1.3,469,5.11,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Radhuni,8327,39784,Romford,FirstLine206 Main Road,RM2 5HA,51.586566,,IndianBangladeshiHalalLow Delivery Fee,10% off when you spend £25,,0,35-50,42.5,,15,1.2,390,5.32,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Chariots Fish Restaurant,8328,166569,Romford,FirstLine626 Upper Brentwood Road,RM2 6HS,51.590829,,Fish & ChipsSeafoodHalalCollect stamps,25% off when you spend £15,,0.99,25-40,32.5,,0,1.6,46,5.26,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Manzil Tandoori,8329,95924,Romford,FirstLine112 Collier Row Road,RM5 2BB,51.598567,,IndianCurryLow Delivery Fee,,,0,35-50,42.5,,15,0.9,339,5.3,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Pizza Bite,8330,102924,Romford,FirstLine172 Mawney Road,RM7 8BU,51.582418,,PizzaChickenHalal,20% off when you spend £15,,2.49,20-35,27.5,,0,0.8,296,5.3,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Wing Hing Chinese Takeaway,8331,139516,Romford,FirstLine184 Main Road,RM2 5HA,51.58643,,ChineseCurry,,,1.5,35-50,42.5,,12,1.2,229,5,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Pizza Way,8332,168594,Romford,FirstLine62 Collier Row Road,RM5 3PA,51.599008,,PizzaFish & ChipsHalal,,,2,35-50,42.5,,12,0.7,0,0,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Tasty,5569,91699,London,"FirstLineUnit A 7 Station Chambers, Victoria Road",RM1 2HS,51.574406,,ChickenPizza,10% off when you spend £15 before 23:00,,2.49,20-35,27.5,,0,1.3,449,4.96,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Luck Kitchen,8333,109523,Ramford,FirstLine204 High Road,RM6 6LS,51.571947,,ChineseAsian,,,2,35-50,42.5,,15,2,141,5.16,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Rozafa Restaurant,8334,115499,Romford,FirstLine134 North Street,RM1 1DL,51.581835,,TurkishKebabLow Delivery Fee,,,0,25-40,32.5,,15,0.7,301,5.45,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Coco di Mama Kitchen - Romford,8335,137099,Romford,FirstLineUNIT FR5-7 THE BREWERY,RM1 1AU,51.575324,,ItalianPastaLow Delivery Fee,,,0.99,20-35,27.5,,0,1.2,75,4.36,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Wah Ping Chinese Restaurant,8336,89729,Romford,FirstLine51-55 London Road,RM7 9QA,51.575181,,ChineseOriental,,,1.99,30-45,37.5,,15,1.2,322,5.07,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Romford Peri Peri,8337,127045,Romford,FirstLine55 White Hart Lane,RM7 8JB,51.591257,,ChickenPeri PeriLow Delivery Fee,15% off when you spend £20,,0,45-60,52.5,,0,0.7,57,4.64,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Hot & Tasty,8338,169978,Romford,FirstLine140 South Street,RM1 1TE,51.574376,,AmericanCollect stamps,,,2.49,20-35,27.5,,0,1.3,5,6,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,The Burger Yardz,8339,151380,Romford,FirstLine40 London Road,RM7 9RB,51.575846,,AmericanBurgersCollect stamps,,,0,25-40,32.5,,19,1.1,66,5.24,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Curry Pot,8340,168625,"Bryant Avenue, Romford","FirstLineUnit 3, Oak View House",RM3 0AP,51.591636,,IndianCurry,,,2,35-50,42.5,,15,1.9,12,5.39,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Panda,5576,158776,Romford,FirstLine203 North Street,RM1 1DT,51.584098,,ChineseThaiLow Delivery Fee,10% off when you spend £20,,1,40-55,47.5,,0,0.6,50,4.88,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Kushi,8341,63485,Romford,"FirstLine168a Main road, Gidea Park",RM2 5HA,51.586002,,IndianBangladeshiHalalLow Delivery Fee,,,0,30-45,37.5,,0,1.1,508,5.21,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Birdbox - Romford,8342,92830,Romford,"FirstLineFrankie & Benny's, Unit FR2 The Brewery",RM1 1AU,51.57518,"Brewery""",ChickenBurgersLow Delivery Fee,,,0.99,25-40,32.5,,0,1.2,59,4.21,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Harvester Gidea Park,8343,84890,Romford,FirstLine91 Main Road,RM2 5EL,51.586893,,BurgersChickenLow Delivery Fee,,,0.99,25-40,32.5,,0,1.2,230,3.95,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Ember Inns - The Mawney Arms,8344,164622,Romford,FirstLine44 Mawney Road,RM7 7HT,51.579017,,BurgersPub FoodLow Delivery Fee,,,0.99,25-40,32.5,,0,0.9,6,4.83,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Pearl Dragon,8345,115892,Romford,FirstLine42 Victoria Road,RM1 2JH,51.574433,,ChineseVegetarianLow Delivery Fee,,,1,30-45,37.5,,10,1.3,335,4.8,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Ashiana,8346,102775,Romford,FirstLine86 Victoria Road,RM1 2LA,51.574981,,IndianCurryHalalLow Delivery Fee,,,0,35-50,42.5,,15,1.3,236,5.38,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Pizza GoGo Romford,8347,22405,Romford,FirstLineUnit 2 7 Station Chambers,RM1 2HS,51.574477,,PizzaAmericanHalal,,,1.75,35-50,42.5,,11.99,1.3,787,4.72,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Creams - Romford,8348,104686,Romford,FirstLine21-23 South Street,RM1 1NJ,51.577869,,Ice CreamDessertsLow Delivery Fee,,,0.99,20-35,27.5,,0,1,332,3.85,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Braza,8349,111809,Romford,FirstLine1 Arcade Place,RM1 1RS,51.576289,,BBQBrazilian food,10% off when you spend £10,,2.49,20-35,27.5,,0,1.1,159,5.09,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Frankie & Benny's - Romford,8350,92930,Romford,FirstLineThe Brewery,RM1 1AU,51.575451,,BurgersPizzaLow Delivery Fee,,,0.99,20-35,27.5,,0,1.2,137,4.32,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Toby Carvery - Moby Dick (Chadwell Heath),8351,93913,Romford,"FirstLine33 Eastern Ave W, Chadwell Heath",RM6 5SA,51.580608,,BritishCarveryLow Delivery Fee,,,0.99,20-35,27.5,,0,1.7,288,3.97,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,FAT ITALIAN PIZZA,8352,95142,Romford,FirstLine6 Faringdon Avenue,RM3 8TD,51.596821,,PizzaPastaCollect stampsLow Delivery Fee,,,0,30-45,37.5,,10,1.8,398,4.91,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Saffron,7499,16525,Romford,FirstLine256 Rush Green Road,RM7 0LA,51.565512,,IndianCurryLow Delivery Fee,10% off your order today before 23:30,,0,35-50,42.5,,12,1.8,679,5.15,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Cafe Balti,8353,4835,Hornchurch,FirstLine307 Hornchurch Road,RM12 4TQ,51.565032,,IndianCurryLow Delivery Fee,10% off when you spend £20,,0,35-50,42.5,,10,2,378,4.95,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Pettits Fish And Kebabs,8354,168293,Romford,FirstLine211 Pettits Lane North,RM1 4NU,51.592659,,Fish & ChipsKebab,,,2,35-50,42.5,,15,0.3,4,5.75,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Kervan Saray,8355,127052,Romford,FirstLine368 Brentwood Road,RM2 5TD,51.57711,,KebabBurgers,,,1,30-45,37.5,,18,1.8,157,4.32,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Zaafran,8356,152874,Essex,FirstLine234 Main Road Romford,RM2 5HA,51.586925,,IndianCurry,,,2,35-50,42.5,,12,1.2,17,5.2,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Shish Legends Fusion Turkish Meze,8357,72484,"Romford, Essex",FirstLine140-142 Rush Green Road,RM7 0QA,51.565921,,TurkishDessertsHalalLow Delivery Fee,,,1,25-40,32.5,,15,1.8,345,5.05,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Dynamite Wings and Shakes - Romford (NEW),8358,169325,Romford,FirstLine4 Collier Row Road,RM5 3NX,51.599452,,ChickenMilkshakesHalalCollect stamps,,,3,25-40,32.5,,25,0.7,12,3.33,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Desi Kitchen,8359,99634,Romford,FirstLine140 Collier Row Lane,RM5 3DU,51.591999,,IndianCurry,,,2.49,30-45,37.5,,0,0.3,69,5.24,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Flippin' Grill,8360,154138,Romford,"FirstLineGround Floor Unit, 107 Victoria Road",RM1 2LX,51.57609,,ChickenBurgersHalalCollect stamps,10% off when you spend £15 before 22:00,,2.49,35-50,42.5,,0,1.3,73,5.37,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Grill Zone,8361,140632,Romford,FirstLine104 South Street,RM1 1RX,51.575836,,IndianCurryCollect stamps,,,2.49,35-50,42.5,,0,1.2,16,4.58,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Papa John's - Romford,8362,162620,Romford,FirstLine97 North Street,RM1 1EU,51.580861,,PizzaAmericanLow Delivery Fee,,,0,35-50,42.5,,10.99,0.8,15,3.11,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,El Mexicana - Romford,8363,100595,Romford,FirstLine3 The Liberty,RM1 3RL,51.57833,,MexicanBurritosLow Delivery Fee,,,0.99,20-35,27.5,,0,1,118,4.01,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Pizza Cottage,8364,170512,Romford,FirstLine15b Hainault Road,RM5 3AA,51.585018,,PizzaChickenCollect stamps,25% off when you spend £20,,2.49,25-40,32.5,,0,0.5,3,3.44,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Pizza Vomero,8365,165048,Romford,FirstLine14 South Street,RM1 1RA,51.577873,,PizzaDessertsCollect stampsLow Delivery Fee,,,0,35-50,42.5,,10,1,3,3.44,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Zizzi - Romford,8366,126528,Romford,FirstLine7 The Brewery,RM1 1AU,51.574982,,ItalianPizzaLow Delivery Fee,,,0.99,20-35,27.5,,0,1.2,110,4.37,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Nikita Burgers And Grill @ The Bell and Gate,8367,151643,Romford,FirstLine248 Collier Row Lane,RM5 3JB,51.594719,,BurgersGrillLow Delivery Fee,10% off when you spend £20,,1,35-50,42.5,,8,0.4,90,5.49,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Shen Kebab,8291,151946,Romford,FirstLine92 Station Road,RM2 6DB,51.58121,,KebabPizzaHalalCollect stampsLow Del,,,0,35-50,42.5,,10,1.7,43,4.49,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Chicken Kingdom,8368,137038,Romford,FirstLine178 Rush Green Road,RM7 0JU,51.565623,,ChickenPizza,10% off when you spend £20,,2.49,25-40,32.5,,0,1.8,18,4.56,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Fridays - Romford,8369,109273,Romford,"FirstLineUnit 11, The Brewery Shopping Centre",RM1 1AU,51.576808,"Centre""",AmericanBurgersLow Delivery Fee,,,0.99,25-40,32.5,,0,1.1,254,4.15,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Jailbreak Chicken - Romford,8370,138911,Romford,"FirstLineUnit 11, The Brewery Shopping Centre",RM1 1AU,51.576212,"Centre""",AmericanChickenLow Delivery Fee,,,0.99,20-35,27.5,,0,1.1,78,4.13,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Stacks - Romford,8371,99758,Romford,"FirstLineFrankie & Benny's, Unit FR2, The Brewery",RM1 1AU,51.57518,,BurgersDessertsLow Delivery Fee,,,0.99,25-40,32.5,,0,1.2,99,4.29,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,De - Quilox Lounge & Bar,8372,85851,Romford,FirstLine6 Station Parade Victoria Road,RM1 2JA,51.573793,,AfricanNigerian,,,5,30-45,37.5,,15,1.3,117,4.2,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,BONE JAM - Romford,8373,139451,Romford,"FirstLineFrankie & Benny's, The Brewery",RM1 1AU,51.57518,,BBQChickenLow Delivery Fee,,,0.99,25-40,32.5,,0,1.2,18,4.26,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Naan Hut,8374,172849,Romford,FirstLine27 Collier Row Road,RM5 3NR,51.59872,,WrapsGreekHalalCollect stampsLow Deli,,,1,35-50,42.5,,15,0.7,0,0,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Awesome Dessert,8375,103397,Romford,"FirstLineUnit 4, Quadrant Arcade, Market Place",RM1 3ED,51.578606,,DessertsLunchCollect stamps,15% off when you spend £15,,2.49,25-40,32.5,,0,1,22,3.27,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,MUMZY'S BUCKPOT,8376,120105,Romford,FirstLine172 Rush Green Road,RM7 0JU,51.565592,,CaribbeanJerk,,,2.49,20-35,27.5,,0,1.8,108,4.77,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Flipping Tandoori,8377,158418,Romford,FirstLine107 Victoria Road,RM1 2LX,51.576245,,IndianCurryHalalCollect stamps,10% off when you spend £20,,2.49,35-50,42.5,,0,1.3,10,4.93,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Puddo - Romford,8378,139506,Romford,"FirstLineFrankie & Benny's, The Brewery",RM1 1AU,51.57518,,DessertsIce CreamLow Delivery Fee,,,0.99,25-40,32.5,,0,1.2,4,3.08,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Kaspa's - Romford,8379,95728,Romford,"FirstLineBrewery Shopping Centre, 1st Floor Unit FR8",RM7 9BH,51.575064,"FR8""",DessertsMilkshakesHalalLow Delivery Fee,,,0.99,20-35,27.5,,0,1.2,78,3.18,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,The Hot Wok,8380,147765,Romford,FirstLine30 London Road,RM7 9RB,51.576022,,ChineseOriental,,,1,35-50,42.5,,17,1.1,31,5.37,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,KFC Romford - South Street,8381,91263,Romford,FirstLineSouth Street,RM1 1NL,51.577036,,ChickenAmericanLow Delivery Fee,,,0.99,20-35,27.5,,0,1.1,1171,3.49,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Subway® - Mercury Mall,8382,92381,Romford,FirstLineLiberty Shopping Centre,RM1 3EE,51.579749,,SandwichesLunchLow Delivery Fee,,,0.99,20-35,27.5,,0,1,295,4.31,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Pizza Hut Restaurants - Romford Retail Park,8383,112294,Romford,"FirstLineRom Valley Retail Park, Rom Valley Way",RM7 0AF,51.568431,,PizzaAmericanLow Delivery Fee,,,0.99,25-40,32.5,,0,1.7,124,4.44,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,McDonald's® - Romford,8384,118180,Romford,FirstLine129 South Street,RM1 1NX,51.575466,,BurgersChickenLow Delivery Fee,,,0.99,20-35,27.5,,0,1.2,5966,4.1,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Burger King - Romford Town Centre,8385,97738,Romford,FirstLine58 South Street,RM1 1RB,51.577104,,BurgersAmericanLow Delivery Fee,,,0.99,20-35,27.5,,0,1.1,189,4.12,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Costa Coffee - Collier Row,8386,141426,Romford,FirstLine311-313 Collier Row Lane,RM5 3ND,51.598792,,CoffeeBreakfastLow Delivery Fee,,,0.99,20-35,27.5,,0,0.7,176,5.03,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Cafe 23,8387,132588,Romford,FirstLine23 Collier Row Road,RM5 3NR,51.598761,,BreakfastBurgers,,,2.49,20-35,27.5,,0,0.7,97,5.25,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,"Greggs - Romford, 16 Western Rd",8388,119305,Romford,FirstLine16 Western Road,RM1 3LD,51.576813,,SandwichesBreakfastLow Delivery Fee,,,0.99,20-35,27.5,,0,1.1,809,4.86,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Wenzel's - Romford,8389,126598,Romford,FirstLine81 South Street,RM1 1NL,51.576615,,BreakfastSandwichesLow Delivery Fee,10% off when you spend £15,,0.99,20-35,27.5,,0,1.1,121,4.49,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Caspian Sea Fish Bar,8390,85217,Romford,FirstLine55 Collier Row Lane,RM5 3BD,51.589569,,Fish & ChipsKebabLow Delivery Fee,,,0.99,20-35,27.5,,0,0.3,454,5.28,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Cafe Sixty 6,8391,113721,Romford,FirstLine66 Brentwood Road Hornchurch,RM1 2EP,51.571893,,Caf\u00e9Breakfast,,,2.49,25-40,32.5,,0,1.6,134,5.38,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Chopstix Noodle Bar - Romford,8392,153138,Romford,FirstLine64a South Street,RM1 1RB,51.57686,,ChineseNoodlesLow Delivery Fee,,,0.99,20-35,27.5,,0,1.1,69,4.38,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Burlingtons Fish Restaurant Romford,8393,115989,Romford,FirstLine168c Main Road,RM2 5HS,51.586331,,Fish & ChipsChickenCollect stampsLow Delivery Fee,,,0.99,20-35,27.5,,0,1.1,189,5.13,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,C.DO Sushi,8394,126250,Romford,FirstLine5 Gascoyne Close,RM3 8EG,51.59701,,JapaneseSushi,,,2,25-40,32.5,,15,1.9,67,5.64,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Ella's Cafe,8395,166993,Romford,FirstLine63 Masefield Crescent,RM3 7PB,51.59509,,BreakfastPanini'sCollect stamps,,,2.49,20-35,27.5,,0,1.7,33,5.71,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Cafe Royale,8396,133478,Romford,FirstLine624 Upper Brentwood Road,RM2 6HS,51.590855,,BreakfastBritish,,,2.49,20-35,27.5,,0,1.6,97,4.96,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Andy's Fish Bar,8397,113698,Dagenham,FirstLine118 Dagenham Road,RM7 0TJ,51.564667,,Fish & ChipsKebabHalalLow Delivery Fee,,,0,25-40,32.5,,15,1.9,184,5.41,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,CHUWO Bubble Tea and Desserts,8398,164501,Romford,FirstLineRomford Shopping Hall 43 Market Place,RM1 3AB,51.579843,,Bubble TeaDessertsCollect stamps,,,2.49,25-40,32.5,,0,0.9,2,5.84,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Asda - Romford,8399,172416,Romford,"FirstLine1 Mercury Gardens, The Mercury Mall, Mercury Rd",RM1 3EE,51.580172,,GroceriesAlcoholLow Delivery Fee,,,0,30-45,37.5,,0,1,2,4.34,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,The Vine,8400,140786,Romford,"FirstLineUnit H4, Liberty 1 Shopping Centre",RM1 3RT,51.579451,"Centre""",BreakfastBurgersCollect stamps,,,2.49,25-40,32.5,,0,1,10,4.87,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Market Cafe,5324,153994,Romford,FirstLine25 High Street,RM1 1JL,51.577516,,BreakfastLunch,,,2.49,25-40,32.5,,0,1,15,5.18,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,Yangtze - Romford,8401,153205,Romford,FirstLine64a South Street,RM1 1RB,51.576814,,ChineseNoodlesLow Delivery Fee,,,0.99,15-30,22.5,,0,1.1,28,5.06,4/25/2022 1:01,
RM1 4RD,London_Suburb,51.59212156,0.173426108,King Fryer Fish and Chips,8402,150772,Romford,FirstLine259 London Road,RM7 9NJ,51.574395,,Fish & ChipsKebab,,,2.49,25-40,32.5,,0,1.3,27,5.26,4/25/2022 1:01,
